0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label,filename
3.539032672281515,-0.4906529979524065,2.5173660408423864,0.9624602821197679,-0.4333089668920983,-0.38573983006037194,4.436988397478205,-3.7144881038564255,-1.4010152148740522,-6.004670800228084,-4.302488683485064,4.152830934478219,-1.4587102047695029,0.3101479865368887,3.7021032873325175,0.5215999982980943,3.0068957589226897,-0.2903852524759457,1.0812592155967995,1.5789680214944701,9.59691466708114,1.461368357392235,11.874397891687941,-3.5914264211768305,8.927688985288327,-0.2532321622396485,1.1509527453387591,10.404258904529456,2.3546615848551946,8.648897467082127,10.123743400707905,-2.7095629102836822,-2.4174969501276613,-3.303506527337917,-4.4987121754123365,2.797833788251013,11.823393905376598,-3.7824112921898716,-1.7895418047143934,4.216241704677565,-6.752179267045958,-8.479702843706315,-1.9500794319389418,-2.3325317402764765,-1.8671540531099324,-4.699274356321012,-0.8985080281497858,3.064395782030678,-6.804215147697116,-4.462229223129637,Pl?,tess2018234235059-s0002-0000000149302744-0121-s_lc.fits
0.2546799346568838,-1.5781433950380022,1.0065229024260223,-1.2298497925640675,0.36950329225170797,1.0011912656434179,-1.5705711952678365,-0.23986470998886378,-1.6327307670742042,-0.0006692274179379364,2.9575717714759873,3.3750018530444312,3.203671629580566,-2.1771659151882146,-2.197938647922063,8.301044337400244,-3.1708429229029234,-1.0382047178918463,8.570644026131749,-2.366432804132896,-7.405383542358998,-6.711102248573672,4.827276129236552,-1.716888225819824,-5.049400789116132,-8.012337691404205,-3.1785109681225543,-5.539759159198516,0.45571511205029497,-3.754929844500845,5.9533775605362305,-6.355790590166304,3.8253852094870924,-2.4372741081418288,-4.603405382625799,3.358671493357132,4.2899631969954,0.19978947402763053,-9.938776983336377,5.385006363668464,0.6847735856760333,-0.11083469351650665,-2.379765157244025,2.402930311301268,-4.1035128827259255,-6.824761984901016,6.327112189715286,-0.9387069999094021,-4.926509278618629,-7.721804731919194,PM*,tess2018234235059-s0002-0000000281781375-0121-s_lc.fits
-7.006347216462357,-10.48462216019676,11.176784450641364,-3.417623989070689,1.2199475144537355,-1.7912674851350598,1.3863475699555905,1.964603593690607,-1.3556829416602736,-1.5956103409309326,-4.681231891576619,-0.61292231194343,-0.6218211764346558,1.0955695985324672,-2.137553548776073,-3.466701260545299,1.0839710562877356,0.4040488517963571,1.283403872276651,-1.6782249394702238,0.608772315854858,0.005741200097765275,0.46778496310786594,-1.0684870212491926,0.35414175258289626,0.12407579027531415,0.8625357399100604,0.30588119839511074,-0.08675753023673449,-0.5893285698976973,1.2436715248571744,-0.15445226335955045,0.7653072397564854,1.3716825889689868,-0.5422143794943985,-0.2337437637135334,0.5874566417533438,-0.3425593548084643,0.48432043954539894,0.720308873979372,0.08841938399762664,-0.9016039075557627,0.8120973875681242,-0.37494474811707035,-0.562363284779757,-0.05156086045622381,-0.2360838858114598,-0.9316880949150252,-0.2597321286649472,1.392551849250455,err,tess2018234235059-s0002-0000000030312676-0121-s_lc.fits
-3.3920505839951383,-4.202551675613798,3.591249515971761,3.4415872366257845,-9.079591395864512,-5.513181650527517,3.4114743467941677,-6.145378850934913,-8.912030934854503,-16.66809343594405,4.298586981859727,-9.639958314183323,2.1924972612702653,8.69389798269173,-8.18237080023959,-5.828878587862528,-10.247293835071824,-1.6762614673214984,-1.0645753016962778,-1.2295920178110995,0.8134312938730188,-6.731283373210796,2.3473246883191505,-1.6468884483224058,1.7583774189037809,-0.8434578515564154,1.7007227070159427,-1.9457031883233447,1.5983537363722016,-0.8410934426839638,7.162211873440196,1.3629867031220066,-1.4578117511227382,2.9441763769029015,1.1921373788132872,-0.03341386604470103,-3.0877758207806116,-0.3012238670155339,0.19557799199010995,1.1231471500674592,-0.8215546694524264,-1.9358049305266247,2.9832183293843126,4.3375068632152844,-0.9290779333037347,0.29044064495654065,-0.9591084246548447,-0.17098164738369187,4.187348376241499,1.6240565521152863,Pl,tess2018234235059-s0002-0000000025155310-0121-s_lc.fits
4.795020235703306,4.2104976025923575,-0.9101180107036098,-2.4761988124758956,-9.269501702605499,-8.783097913282974,2.595649643036501,-5.9978263094624165,-6.1816184395563845,7.7194391249432055,3.1702106825191105,0.601776216838097,1.59869335456643,3.6885531416229083,-0.8393328695537559,-1.8275589358507787,-7.186586295493204,1.7071281945627246,0.1484460728766935,4.928764971396424,0.1773595607213339,-2.2634153181654324,2.4023389945548788,-6.066564024946787,5.749770757303059,-0.39039429452071456,-3.3217268482690705,2.498529849622838,1.115785693403391,0.40846406441037364,-1.1839720117280268,-2.9280897173501326,6.529190343986484,0.4315538585042353,-3.3669598144504542,3.0191511116198484,0.7203369839938156,0.47164985658609293,-6.762958837403113,4.294023401126922,-7.026611626634056,-3.319528286400161,-2.653695892090663,-7.289040046443186,-1.6661782542121897,3.190725050223693,1.524821493432179,-5.727650884095785,7.754843379704869,-5.45668541498057,Pl,tess2018234235059-s0002-0000000307210830-0121-s_lc.fits
2.2497878387952426,1.803970980276538,-0.6581651181805357,0.7042071586131576,-0.1265117231835624,-1.763316518522761,-2.086118104996694,0.3328396434376308,0.276091093010753,-0.7270384373635825,1.6845187648313205,-3.129950886148879,-5.3908099089083645,-5.593582868746829,1.1696477039047113,0.8706735191940221,-2.4968824377315664,-0.6056189357195059,-5.742541929138313,5.898686501417668,-8.08881514503272,-3.486158986258548,2.8412118043651815,5.025660790722156,-2.4654677603347985,6.369827648210852,5.689658082628584,0.17669100724828887,5.574228776130014,3.1539036698289142,0.0825740684085099,-7.26447020191265,-0.44675688689952037,10.532091239061632,2.7679086576790257,-4.763325294427041,-2.089940133941327,-1.7329450176078955,-7.764313169519989,6.772486242139699,-0.9427290035646381,-0.06720512329052436,-10.069905976273363,0.9529471898117914,5.818826869743429,-3.948627244832424,-2.489179982860161,2.756253708045329,-7.3652489915669115,-0.08302107452688941,*,tess2018234235059-s0002-0000000197807778-0121-s_lc.fits
1.246347453390972,1.276093972579022,3.000902833116752,-1.4166334475021698,-0.8227582450141463,3.1987482976635118,-0.18538435439178055,3.0986891796677862,4.874622379692981,1.1737001234359936,-4.1610615326919165,-0.4920484392832868,1.0147649216968861,-0.5059296821257927,-5.467926522079828,1.7660936423195848,-1.5558150979534957,-6.66921142969055,-4.739532127987208,-1.5866055079859285,2.5730138796169952,2.7468267260096253,1.5148604202510167,12.334588823555672,-3.7722048754672226,-1.1778072399679536,-5.65294616467752,4.907891685691094,3.7121013015730795,-12.177868381264263,-5.140751876004008,-4.815038723226568,0.232989075213241,1.2408921556100134,-0.10292429029174772,4.472716659274196,0.08240519093260207,5.12742012488615,5.644520201368102,12.890389227673383,5.584863125011913,-9.851452457407769,-0.10345575098999013,6.887470515979213,1.6573154893303128,4.079936224027136,-3.6259617995917215,-4.343566697748851,-1.422359735034816,-8.684999762890012,PM*,tess2018234235059-s0002-0000000237920046-0121-s_lc.fits
-1.7678103615650302,2.5616150713656527,-0.8590791330539972,-3.1560446076127913,-0.894545013890897,-4.1133759826361915,-0.7119098641424599,-0.21003012973548968,2.51267929818138,-2.3110544209315123,-1.9603453348080857,2.519867744153991,1.0951347159745133,-1.5861284258618429,4.339428795976542,-4.396961274700822,4.171543706753023,0.44664386195256056,7.568306440641198,-2.1188035602906106,0.14727587428844074,2.572973760730966,0.18858131013731308,3.1176368505955865,-1.7630601257305927,3.3223293935445692,-4.557400238743383,-0.2771539999883909,5.132275625677167,1.4182591047709516,0.8583544830126419,0.4970514334448934,-15.43782601102331,-0.3402000264606864,-4.338245528602989,2.3595228439621367,-5.684457819181883,-1.306832630209309,-0.07353288687217881,2.8905651861565786,0.5117637553736414,3.4738654943341403,-6.033831166479901,0.48378768291095176,-2.741854698519273,-1.1379795147702438,1.2371855457713015,-6.295686732969048,-0.7604305658928443,5.272144076578138,PM*,tess2018234235059-s0002-0000000118327550-0121-s_lc.fits
0.12817877817540566,4.918501484030863,-1.5754863940794137,-2.3225158923108196,2.985275660366562,-1.0621416606466763,-2.2042239661484473,0.3626311122447904,0.693285093213728,-0.7563346140433898,-0.2882126569884286,-6.203025363053914,-4.207390219811645,-2.2278851155123003,0.011810716094408142,-1.3419259196990836,-0.3741108929917024,-0.07574370365801848,-0.16272903085424675,5.416794158003897,-4.583757048061414,-1.3589308397917976,-8.977754892357844,-5.486854077268485,1.3725371802234119,-2.4602844224574127,6.174693063189525,-3.0118692012119292,3.125078083893212,-7.012903753419725,0.5780501569926009,11.933891424729257,0.03725468713607227,-3.5598007737494473,1.0354303754802068,2.3648754690388873,-2.2322313884480827,3.6008923298839086,12.864053522527735,-1.5365069179310606,6.0686196245237,2.7859079039316983,-1.4736704300539676,-2.871760017797805,1.656148630201579,0.9731601766490557,-0.181187227732987,7.895781686439733,-10.491571299933359,-2.1844211807170875,PM*,tess2018234235059-s0002-0000000234345288-0121-s_lc.fits
-1.0097905595658454,4.688299015798659,3.1435479528590395,-1.8337810313447216,-2.289762428973457,4.506153664826928,-0.24850632734502903,-4.170864925096412,2.726870552658342,3.920136802229704,5.177951971369665,-1.1789964194802283,-2.7769482323749304,6.383694677293226,-2.578485539918828,10.897061998617424,4.701492677790406,8.54719529579165,7.270036582017553,-5.480487580790373,-4.421337124784357,-10.03344060159422,0.1527423735553989,1.7034796215238626,1.0251618609065858,-1.1766816686734225,7.812005154089468,-5.325287918348223,-1.0609646095162246,-3.1865876574191447,4.129015485600904,-2.7290544694642858,-1.942610784433357,-7.726728780845658,4.793566268415947,4.896155472530393,-9.991017146571963,-0.7913707563861292,-4.203603095224732,2.120339887133832,0.6225419083605708,4.855125864912903,3.039529141639179,6.01298393067397,5.9911544845330935,5.522063713905703,4.232552697039933,7.5976674799461605,2.7450249128708264,-2.589933484834072,*,tess2018234235059-s0002-0000000204317710-0121-s_lc.fits
